slno,idx,audio_filepath,person,sex,start_sample,end_sample,start_sec,end_sec,duration_sec,vowel_type,pitch_org_praat,f1_mean_org_praat,f2_mean_org_praat,f3_mean_org_praat,f4_mean_org_praat,f1_median_org_praat,f2_median_org_praat,f3_median_org_praat,f4_median_org_praat
1673,50498,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MMBS0/SX251.WAV,MMBS0,M,32388,33080,2.02425,2.0675,0.04325,uw,113.44131889523555,517.5925041892423,1378.0996914244104,2304.5102238393474,3435.452471778593,476.05968454361664,1311.496667006562,2310.256236240548,3400.231435817097
1674,47026,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MDCD0/SA1.WAV,MDCD0,M,16793,19460,1.0495625,1.21625,0.1666875,uw,96.590388277569,494.7656897425895,1364.3843048681194,2299.245145666082,3407.6833605406528,495.0590203199405,1356.4005598858716,2355.492567050406,3364.734042045951
1675,30778,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJMA0/SA2.WAV,MJMA0,M,11947,13160,0.7466875,0.8225,0.0758125,uw,133.11841405953004,547.7133453164893,1555.3654245158218,2498.512129801852,3548.942174116994,530.4037691838446,1569.1364457175046,2510.1458862210065,3591.44147100452
1676,59313,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MPMB0/SX331.WAV,MPMB0,M,32380,35800,2.02375,2.2375,0.21375,uw,157.9339424011216,560.9066126162797,1361.0235800362732,2471.375081449373,3271.6695048783795,556.0531983153261,1180.9426284641036,2532.4602310903347,3240.158414700866
1677,6674,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MLNT0/SX282.WAV,MLNT0,M,37167,38596,2.3229375,2.41225,0.0893125,uw,102.90662167373172,563.3190826287005,1321.4936251679649,2034.7140814864629,3400.7620465225423,548.7532415669225,1322.245700703917,2010.113451660272,3340.683707242047
1678,6664,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MLNT0/SX282.WAV,MLNT0,M,5560,7000,0.3475,0.4375,0.09,uw,102.90662167373172,563.3190826287005,1321.4936251679649,2034.7140814864629,3400.7620465225423,548.7532415669225,1322.245700703917,2010.113451660272,3340.683707242047
1679,74678,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MTKD0/SX377.WAV,MTKD0,M,36553,39400,2.2845625,2.4625,0.1779375,uw,131.03081063247453,581.4504709351427,1460.709850537049,2213.2717311495767,3371.67937231767,550.826947334366,1334.700881828242,2174.759782804472,3342.2839552991163
1680,19224,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MRMS1/SX137.WAV,MRMS1,M,32707,34040,2.0441875,2.1275,0.0833125,uw,144.30789579940287,547.6626349649861,1269.6261434668022,2119.523205250265,3453.556217987244,524.2029160766631,1305.0501156843504,2195.885996323701,3454.3701193296674
1681,77966,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MRDM0/SX425.WAV,MRDM0,M,3280,5163,0.205,0.3226875,0.1176875,uw,114.8645697206634,562.6145184016192,1376.7527447223797,2263.313167516395,3478.282962225894,547.1012056449522,1295.158094423693,2189.112660003157,3421.8423941870187
1682,24037,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MPGH0/SX114.WAV,MPGH0,M,6391,7310,0.3994375,0.456875,0.0574375,uw,116.85482906684678,620.3314160530779,1571.427447448074,2489.327146316796,3470.9779140756013,644.7003557823368,1591.5442410544963,2488.5390208412546,3513.146373478534
1683,33207,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRHL0/SX165.WAV,MRHL0,M,15540,17295,0.97125,1.0809375,0.1096875,uw,136.75213792553697,523.4356242487546,1576.6378303256738,2610.053878113308,3452.817874673706,504.925582789776,1519.9914555633109,2631.150039785686,3406.7330948809813
1684,65243,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MSAT1/SX173.WAV,MSAT1,M,3103,4437,0.1939375,0.2773125,0.083375,uw,120.83349192747076,577.7183572187772,1364.2335419607912,2308.608210914386,3515.833171091769,549.4143268658311,1299.100228716226,2385.470447731155,3691.519288300139
1685,64364,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MJRK0/SI2103.WAV,MJRK0,M,8480,9817,0.53,0.6135625,0.0835625,uw,111.22524747740027,578.6490194969122,1410.3192559180625,2273.223536732147,3129.508094713396,593.9808728776713,1349.9026696153553,2283.932674185286,3139.438278324951
1686,46587,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MBMA0/SX232.WAV,MBMA0,M,13320,13880,0.8325,0.8675,0.035,uw,124.15900444097667,463.63367056555967,1338.2008665050207,2391.8404796109967,3458.9616873923537,457.8883649053567,1307.366678253815,2420.7005296601988,3377.228710378639
1687,32951,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRFK0/SI2336.WAV,MRFK0,M,17950,21305,1.121875,1.3315625,0.2096875,uw,103.11551268825032,535.865279749124,1344.2487801042282,2193.3417271524067,3245.9446518770023,536.0272423458052,1359.1458294927877,2246.09318613085,3241.9835212149533
1688,30948,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJMD0/SX128.WAV,MJMD0,M,14950,16195,0.934375,1.0121875,0.0778125,uw,121.36865605155153,585.8580789656148,1456.565165196787,2519.158712041878,3488.59725829665,606.2621654763614,1436.1537527195326,2522.927532424256,3446.591279757288
1689,3069,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/MDLD0/SI2173.WAV,MDLD0,M,31870,32835,1.991875,2.0521875,0.0603125,uw,150.29491357164883,509.9350020918187,1360.9243735416424,2423.2222040532392,3593.763318350352,477.3575873170551,1327.549754817971,2442.109234149158,3564.377382126996
1690,70385,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MDLR0/SI1233.WAV,MDLR0,M,42673,43959,2.6670625,2.7474375,0.080375,uw,108.1768767420216,525.2354843805997,1419.2059521570518,2389.995903622372,3383.9623464186693,502.5601885545862,1394.5216539802943,2409.4267159834662,3327.431536657973
1691,61477,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MWEM0/SA1.WAV,MWEM0,M,20440,23080,1.2775,1.4425,0.165,uw,131.61763667565072,527.8410585023222,1549.2118972083722,2541.8438823988604,3458.589543477993,497.4948516073344,1400.0207559092355,2574.4862129479284,3439.6481604355927
1692,38567,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MCEF0/SX325.WAV,MCEF0,M,9705,12783,0.6065625,0.7989375,0.192375,uw,132.79163020156244,561.5841687924353,1443.9625554932154,2536.6000439582403,3541.303202726376,535.430370890725,1412.1616053889372,2556.562055259579,3551.699670966863
1693,72443,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MKAG0/SX169.WAV,MKAG0,M,14955,16960,0.9346875,1.06,0.1253125,uw,126.53013847021748,641.5857854757512,1554.5974588339025,2385.989414100407,3540.459881569363,534.8981187006858,1500.1097609006626,2328.192209620783,3502.4390695441125
1694,15758,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR6/MCMJ0/SX284.WAV,MCMJ0,M,13186,14040,0.824125,0.8775,0.053375,uw,128.00749288592536,530.8837198264569,1516.6545897839108,2096.5119129159493,3064.6962919449056,521.1668487098887,1592.4007790755636,2126.2646009850864,3035.603691130843
1695,60022,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MRML0/SI791.WAV,MRML0,M,45451,48208,2.8406875,3.013,0.1723125,uw,95.735589796129,524.9031708645963,1403.492660581858,2384.0329975175728,3434.494626173371,465.7579190264714,1463.0575705809374,2310.660903128616,3371.678445647132
1696,72850,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MMDG0/SX430.WAV,MMDG0,M,7080,8271,0.4425,0.5169375,0.0744375,uw,106.91163614520158,518.9293303494323,1503.6787239631162,2372.380607800015,3346.3334356204928,508.03603450700143,1425.91857429021,2405.4464336199,3426.6533801295554
1697,5306,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MCSH0/SX19.WAV,MCSH0,M,4678,6360,0.292375,0.3975,0.105125,uw,143.40013442630314,533.6849130097359,1262.1375068775585,2483.253139233125,3356.047703750028,525.2443707349074,1220.8529419308595,2572.1622608570024,3372.337686416907
1698,20905,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MSLB0/SX383.WAV,MSLB0,M,21430,22920,1.339375,1.4325,0.093125,uw,134.5760147757784,562.1642198255878,1424.433793130603,2180.9555954936577,3149.598791606943,577.8513791352444,1314.6866516399489,2150.9314016092794,3041.6461720973525
1699,31365,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MKAH0/SX88.WAV,MKAH0,M,38266,39603,2.391625,2.4751875,0.0835625,uw,133.7361625369997,611.1435193855239,1467.9839236365906,2500.9658905943343,3402.4750101498794,626.3659639967794,1467.3072564154154,2497.0755558945216,3367.4850387290016
1700,6619,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MLNT0/SI642.WAV,MLNT0,M,15749,19105,0.9843125,1.1940625,0.20975,uw,104.06549244130656,607.4336785008614,1379.7650253871525,2052.4250361902605,3376.318180207119,604.9535090096326,1352.9534073079603,2046.0128175800987,3364.4158238166224
1701,57001,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MEGJ0/SI1337.WAV,MEGJ0,M,32083,34673,2.0051875,2.1670625,0.161875,uw,106.13694162310922,532.6618796404958,1320.8076788347576,2281.2111098776204,3333.695020900649,527.8572231753524,1226.6029283237124,2227.827521045037,3300.395344326659
1702,52122,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MSMS0/SX173.WAV,MSMS0,M,2290,3091,0.143125,0.1931875,0.0500625,uw,103.25150049478135,510.078100355692,1418.7715542445508,2352.524063280456,3380.061088800898,507.0888260381636,1426.19424736633,2409.957682839832,3394.653336594574
1703,33329,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRJH0/SX169.WAV,MRJH0,M,12710,14621,0.794375,0.9138125,0.1194375,uw,152.8501337025454,612.1965549393908,1521.1820808434898,2345.8527777263566,3507.457970707419,533.0020853691434,1371.0001943103578,2274.5614497804363,3509.709582425242
1704,1104,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/MSJS1/SX9.WAV,MSJS1,M,7644,8981,0.47775,0.5613125,0.0835625,uw,114.1631786582558,483.902755841618,1299.7882621747576,2035.8990291164348,3154.255414303409,482.493166440391,1271.664327207776,2035.677528001371,3163.031979589285
1705,34539,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MTDB0/SI1401.WAV,MTDB0,M,52585,53675,3.2865625,3.3546875,0.068125,uw,118.2585618352716,490.0851350643357,1379.7573084478986,2472.330727640356,3675.059270367861,476.351737954124,1384.444485544877,2503.858300061177,3721.819893908625
1706,60167,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MRVG0/SX240.WAV,MRVG0,M,20680,21800,1.2925,1.3625,0.07,uw,125.18684588337322,492.7091985324557,1625.5992708045387,2698.267300590133,3601.112123392063,487.9900682017167,1656.9947889200791,2741.540477431847,3598.4872810312386
1707,33119,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRGS0/SX366.WAV,MRGS0,M,51996,53959,3.24975,3.3724375,0.1226875,uw,127.29698055982564,499.5627688461333,1406.7473251062531,2410.729012852027,3317.223478371284,501.6025306805543,1301.4253602466133,2446.061119788534,3326.3550449839963
1708,11502,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MROA0/SX137.WAV,MROA0,M,28490,29880,1.780625,1.8675,0.086875,uw,116.58522718483997,513.0856090135289,1263.46410898262,2143.692620612,3019.339822171705,461.2789956808182,1171.0660202023269,2157.0404526730754,2912.71658145631
1709,65857,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MTJU0/SI2020.WAV,MTJU0,M,36260,37446,2.26625,2.340375,0.074125,uw,122.1465015841959,519.6323908121473,1401.2485997148156,2433.365329776,3300.320249022903,486.1783436946536,1415.3127900082832,2456.729934630607,3267.016952171408
1710,58639,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MMAB1/SI864.WAV,MMAB1,M,66067,67762,4.1291875,4.235125,0.1059375,uw,106.06767155255731,541.2175248264782,1379.023348492983,2197.660567670439,3242.860728425834,510.4547607385417,1333.2928056673736,2238.453347483941,3233.7047360332813
1711,24535,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MRCG0/SX348.WAV,MRCG0,M,10730,12080,0.670625,0.755,0.084375,uw,164.73504311995688,596.4054839519717,1254.652055108951,2304.072564226454,3505.7349303884844,580.7789743805231,1213.321304570792,2380.377787921552,3514.56750488072
1712,40157,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MGAF0/SX292.WAV,MGAF0,M,9853,10920,0.6158125,0.6825,0.0666875,uw,93.42649513593264,592.1978947737097,1416.0516001427882,2649.4848043161705,3429.199582110948,554.4369603913353,1297.2938148656244,2599.8664051355127,3378.492817557918
1713,40227,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MHJB0/SI1647.WAV,MHJB0,M,34509,35682,2.1568125,2.230125,0.0733125,uw,124.77703374143265,531.3647016987251,1530.8787454056992,2497.0304523503805,3188.033133227223,501.2302979687647,1512.8601850388084,2546.676435738287,3137.939366389027
1714,52867,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MTRT0/SI1857.WAV,MTRT0,M,28920,30746,1.8075,1.921625,0.114125,uw,98.39668296321264,516.7230113847087,1256.5433023218952,2164.3038288726552,3183.583720667368,492.37867643260057,1193.729053705325,2251.965429113359,3163.696071721692
1715,20851,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MSLB0/SI563.WAV,MSLB0,M,45266,47271,2.829125,2.9544375,0.1253125,uw,123.9823102898871,562.5276190606068,1340.3672623663315,2598.6317965468866,3582.311759225152,528.2860393818155,1313.9307506712134,2624.8106967034173,3595.401644693964
1716,19937,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MAJC0/SI2095.WAV,MAJC0,M,24410,25441,1.525625,1.5900625,0.0644375,uw,120.24758801636098,552.800630991419,1751.0280732850078,2417.551107777308,3573.6785239401806,475.36220006646295,1733.3267020182848,2410.595925357676,3594.843579627743
1717,74482,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MTER0/SI527.WAV,MTER0,M,5480,8440,0.3425,0.5275,0.185,uw,137.7180963394543,556.0244447005482,1359.4218157587693,2457.7858689908176,3131.135491423164,527.1248718613479,1367.199524696241,2449.5513709963284,3113.2494680051
1718,20338,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MJTC0/SI2090.WAV,MJTC0,M,16967,18760,1.0604375,1.1725,0.1120625,uw,101.64322802077707,547.0206888053157,1385.9416566742125,2459.7539657313687,3452.1717236291142,582.6171757118052,1290.3469804018312,2451.636824601036,3376.2743327776543
1719,43649,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MTLB0/SI1134.WAV,MTLB0,M,8670,10813,0.541875,0.6758125,0.1339375,uw,137.88819607695405,469.6447846921546,1835.563504858968,2579.8822854199,3492.734741140987,451.9117251422736,1872.2482728774453,2582.325699087093,3489.451099884307
1720,3199,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/MGWT0/SI2169.WAV,MGWT0,M,79248,81554,4.953,5.097125,0.144125,uw,123.53704299208935,572.1538244794018,1570.6025248377832,2266.6060176211145,3407.749120949706,552.7676768148945,1485.336365448139,2345.5129668301515,3405.696492339983
1721,39522,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MDNS0/SX201.WAV,MDNS0,M,29101,30287,1.8188125,1.8929375,0.074125,uw,118.7969218196282,519.6928435721586,1411.3431592301724,2111.826873554666,3386.9767660027483,488.6909607743365,1406.2788410474675,2168.2815474606296,3365.6584845588545
1722,18894,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MPAB0/SX48.WAV,MPAB0,M,23268,25691,1.45425,1.6056875,0.1514375,uw,144.66856778377073,530.5736122677307,1343.1712309182428,2405.841745623955,3408.60423445408,502.61219059441305,1278.3305443367358,2534.0940009102715,3376.25257139547
1723,68401,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MADD0/SI1798.WAV,MADD0,M,41691,43070,2.6056875,2.691875,0.0861875,uw,125.08398680338334,513.1034179262285,1312.354685718356,2576.219720749226,3293.128711154046,531.2429599519522,1180.265089632097,2539.995225737358,3284.142688856756
1724,6570,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MLNT0/SA1.WAV,MLNT0,M,26680,29000,1.6675,1.8125,0.145,uw,98.15250238808412,528.4331412240576,1452.202632711815,2079.2390308406293,3451.223922162977,536.5852145713731,1346.4383526802285,2057.887267710854,3422.303242212874
1725,9948,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MBNS0/SX50.WAV,MBNS0,M,42569,45329,2.6605625,2.8330625,0.1725,uw,117.81149441421832,571.088859776935,1481.4099303930047,2377.217815637889,3500.4207836884184,563.4943282269157,1505.111514189795,2407.698856899134,3481.24181352659
1726,31045,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJPM0/SI1368.WAV,MJPM0,M,49290,50274,3.080625,3.142125,0.0615,uw,125.8167126374163,520.7655154799336,1427.8706580307582,2284.6486960125217,3453.156916737524,509.9503540554391,1444.088859748249,2278.153835091324,3463.5738184517754
1727,3339,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/MJAR0/SI728.WAV,MJAR0,M,59390,62466,3.711875,3.904125,0.19225,uw,150.06419719025897,637.8422189465051,1520.2977882528703,2670.561112995833,3530.0932060934406,576.4231212933987,1550.10096058197,2721.9609980653213,3469.806410816316
1728,60178,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MRVG0/SX330.WAV,MRVG0,M,16600,18920,1.0375,1.1825,0.145,uw,138.2182023089157,496.7849117397876,1444.2015811404535,2635.8957355874645,3559.676756822391,493.27033655372543,1363.0855757975428,2643.532771243453,3494.874221329606
1729,33594,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRJM1/SX128.WAV,MRJM1,M,15080,16200,0.9425,1.0125,0.07,uw,141.72124766607718,623.2064004297679,1423.1047096499417,2615.906919454869,3516.898493179102,569.3769407106277,1286.1212730263346,2613.2354154683776,3431.0040488044538
1730,40344,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MHMR0/SI1692.WAV,MHMR0,M,25859,28616,1.6161875,1.7885,0.1723125,uw,170.4374170300001,556.1727944332181,1351.435907780255,2297.945092351404,3429.535303886259,546.2551453394941,1294.438229114548,2428.465598251347,3381.358650939119
1731,29904,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MEFG0/SI465.WAV,MEFG0,M,25560,27040,1.5975,1.69,0.0925,uw,96.33864444981675,524.3318582478908,1397.075725380101,2372.237064443492,3399.7490548234264,530.7475338754255,1410.0307177369525,2404.734249510325,3378.60054367637
1732,73034,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MNTW0/SI1698.WAV,MNTW0,M,26055,28365,1.6284375,1.7728125,0.144375,uw,134.1379588415182,552.3212180079969,1437.2471379136932,2355.6506704893163,3413.180025218613,530.4942278785209,1414.203227380039,2381.452952452979,3349.987677448443
1733,34206,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MSAT0/SX176.WAV,MSAT0,M,28560,29632,1.785,1.852,0.067,uw,95.51434690956812,549.012958230722,1377.38444998076,2153.695655768983,3271.7666711694114,545.614363557442,1357.3871059787211,2111.904867903909,3267.421514621565
1734,51396,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MRAB1/SX398.WAV,MRAB1,M,17510,19133,1.094375,1.1958125,0.1014375,uw,124.58761553056772,498.0854393905235,1495.042166001634,2473.050070155684,3431.794428971031,480.5668515326061,1500.8668869517903,2454.397323098463,3444.8680292815684
